"","x08_1","x08_2","x08_3","x08_4","x09_1","x09_2","x09_3","x09_4","x09_5","x14_dm1","x14_dm2","x14_dm3","x14_dm4","x14_dm5","x14_dm6","x16_dm2","x16_dm3","x16_dm4","x16_dm5","x16_dm6","x17_dm1","x17_dm2","x17_dm3","x17_dm4","x17_dm5","x17_dm6","x18_dm1","x18_dm2","x18_dm3","x18_dm4","x18_dm5","x18_dm6","x22_dm1","x22_dm2","x22_dm3","x22_dm4","x22_dm5","x22_dm6","x23_dm1","x23_dm2","x23_dm3","x23_dm4","x23_dm5","x23_dm6","x25_dm1","x25_dm2","x25_dm3","x25_dm4","x25_dm5","x25_dm6","x27_dm1","x27_dm2","x27_dm3","x27_dm4","x27_dm5","x27_dm6","x28_1","x28_2"
"x23_dm1",-0.00101805579352182,-0.00133811474747699,-0.000282803681272064,0.00486438544243302,-0.00092578740124195,-0.000467077669124779,0.000527248550296522,-0.00304349972191714,0.00486438544243302,0.00147222609018143,-0.00145087012124914,-0.000776256187929338,-0.00134205718930905,-0.00112357295712583,-0.00136088789328425,-0.00149904820089221,0.00467256532414183,0.00461128863595182,0.00459232422591292,0.00459232422591292,-0.00486218727155606,-0.00390980060524274,-0.00351861993516448,-0.00318694602038558,-0.00297658209038429,-0.00282088608354872,0.0342962590216063,0.00119378478279003,0.00511383109328605,0.00199192036721688,0.000972741641508817,0.0018816203265432,2.72768955139505e-05,-6.31296909435287e-05,3.49289512913727e-05,-8.47975506223177e-05,-8.04035242739104e-05,-4.33780404144824e-07,1,0.000218910244787268,0.00165941486322139,0.00125519393557809,-0.000100066803486942,8.84619480533782e-05,0.0100435365447645,-0.000888389006066216,0.000912707177046626,-0.000952464946472453,-0.000783662710856778,-0.000958185265771625,0.00454400795472364,-4.15267297866131e-06,0.000502104223337879,-0.000162182370629442,-2.61076551132959e-05,-0.000309301719654196,-0.00983231416131823,-0.00983231416131823
"x23_dm2",-0.00100262958258112,-0.0013133425181374,-0.00128226686133084,0.00389901798185921,-0.000861893917101487,-0.000490728479819026,-0.000646942755804307,-0.00293408348372483,0.00389901798185921,-0.00244389639827024,0.00084462094998547,-0.00195220636357096,-0.00152784489886855,-0.00198948832481777,-0.00188300288915001,0.00530530257263238,0.00331684309020972,0.00401588086163533,0.00427898226799359,0.00427898226799359,-0.00328013933491158,-0.00431733758018901,-0.00356255455663547,-0.00330779137811776,-0.00300440846886327,-0.00278748364788589,-0.000303893409836342,0.0307350467085882,0.000401113260076786,0.00069588331355705,0.000274506084259627,0.000381751826406621,-0.000118164424565778,9.60231245206343e-06,-7.02693618965079e-05,-6.6569467577237e-05,-8.85730063606415e-05,-6.97833392460107e-05,0.000218910244787268,1,0.00135729362201169,0.00212307047214704,0.000270591481218522,-6.02267581083591e-05,-0.00145812478985213,0.015596968018768,-0.00152277643445268,-0.00116233357120685,-0.0014443948953401,-0.00137042325525138,-0.000920433044654138,0.00277003666332554,-0.000889796382464835,-0.000421008476171527,-0.000965866895871306,-0.000928422625650634,-0.00954794358118428,-0.00954794358118428
"x23_dm3",-0.00117240988852377,-0.00146878132597157,-0.00674155704789147,0.00822729015540914,-0.00099967329635089,-0.000559394169101663,-0.00619399839299188,-0.00348814428368028,0.00822729015540914,-0.00433937069584641,-0.00405747915334144,-0.0015636638459984,-0.00343249547298622,-0.00322196743124563,-0.00356573005539866,0.00435273361171242,0.00200260516043978,0.00386740468624556,0.00488192254272047,0.00488192254272047,-0.00371502777046802,-0.00355199795037583,-0.00415816222710122,-0.00363005109461281,-0.0033800769816703,-0.00312932428934205,-0.00133860162418475,-0.0011771194046129,0.028641405908669,-0.00101188420161948,-0.000759730758331029,-0.000987369016992536,-6.2198004956771e-05,-4.44313493235246e-05,-1.64291310054311e-05,-7.68527954307242e-05,-5.17451999460584e-05,-8.63126162121421e-05,0.00165941486322139,0.00135729362201169,1,0.0046118872160043,0.000581211292576866,-4.88729223853517e-05,-0.00283855973588807,-0.00340701470099119,0.014126780791671,-0.00290445319072157,-0.0026190577049208,-0.00277651325184466,-0.00279568207938521,-0.00328800005532621,-0.000155110050497872,-0.00260199398011359,-0.00229677120146999,-0.00266604383384499,-0.0122200038381196,-0.0122200038381196
"x23_dm4",-0.00120100899191565,-0.00153126769832699,-0.00689471844386978,0.00402717844997853,-0.00107516996717646,-0.000540160122756862,-0.00641628974395143,-0.003628073636972,0.00402717844997853,-0.00440501797111917,-0.00345439015622562,-0.00290197793108544,-0.000299608176246844,-0.0026521283762223,-0.00258203339078423,0.00148011327168277,0.000313273993028495,0.000602597871112427,0.00521831135700299,0.00521831135700299,-0.00381718581412692,-0.00366265153302896,-0.00350857651430132,-0.00430151456721954,-0.00364829549756992,-0.00333227632306663,-0.00144050731733318,-0.000417203315253538,-0.000412174861581729,0.0223243367926041,-0.000371452210804269,-1.96767891010831e-05,-0.000132587057214121,-5.72527744197911e-05,-5.99500426382288e-05,-1.99599815035319e-05,-7.43503999091017e-05,-3.90786388329957e-05,0.00125519393557809,0.00212307047214704,0.0046118872160043,1,0.00242959060572759,-5.77254035237305e-05,-0.00290876056078347,-0.00283704679500633,-0.00275426091084689,0.0106038441325731,-0.00228494837827806,-0.00195923637318866,-0.00277390036519641,-0.00245986911343911,-0.00230325177422435,0.00133530758178654,-0.00170257825220084,-0.00148580417574225,-0.0124708300852414,-0.0124708300852414
"x23_dm5",-0.00102528572035556,-0.00126571735631621,-0.00578056296220365,0.00880854465139601,-0.000891318304055202,-0.000474436546239406,-0.00541137362456686,-0.00307410560880468,0.00880854465139601,-0.00446171600762503,-0.00413302037480338,-0.00346712664314698,-0.0032332414551731,-0.00183144078847018,-0.00314433339854831,0.00195590760369225,0.00492534056881986,0.00109784466650556,0.00442371591026046,0.00442371591026046,-0.00319161757218113,-0.00296595949604996,-0.00281443348667457,-0.002741528181548,-0.00313868449802294,-0.00274507415583781,-0.00217414659926689,-0.00170554361035443,-0.00137368704166939,-0.00138754003723401,0.0273852097047035,-0.00121356463851536,-8.5715637308416e-05,-4.10761890859842e-05,-5.09358949333124e-05,-5.75851638158223e-05,-5.26344619832409e-05,-6.28556973117185e-05,-0.000100066803486942,0.000270591481218522,0.000581211292576866,0.00242959060572759,1,-5.47511896634282e-05,-0.00309740558340817,-0.00333843484949275,-0.00291877466007545,-0.00288106881246935,0.0141543761956395,-0.00256283336618535,-0.00325140767007237,-0.00345050039207697,-0.00285193385495388,-0.00273247105936606,-0.000762185990132384,-0.00242755646569223,-0.0107673538700651,-0.0107673538700651
"x23_dm6",-0.000871662259929303,-0.00104470275792778,-0.00480830074909618,0.00974250608009778,-0.000754794664831034,-0.000393151849677147,-0.00447936296923257,-0.00250221263436577,0.00974250608009778,-0.00347440311987384,-0.00310198098623824,-0.00273956638101175,-0.00228735923786668,-0.00219802767148702,-0.000878984750163119,0.00424897718108675,0.00405447316407904,0.00374499919796292,0.00342549000013189,0.00342549000013189,-0.00254821551499025,-0.0024034187785721,-0.00222247761090452,-0.00216378609792383,-0.00210045896059823,-0.00251357490398537,-0.00162043925566943,-0.00120615846066014,-0.00108997737614925,-0.000770398273928857,-0.000736703464031798,0.0280731902617548,-3.76642961812987e-05,-5.158412883579e-05,-5.57113130115733e-05,-5.73782931782099e-05,-7.26866413143588e-05,-3.79055767027982e-05,8.84619480533782e-05,-6.02267581083591e-05,-4.88729223853517e-05,-5.77254035237305e-05,-5.47511896634282e-05,1,-0.00238089506143073,-0.00249743971324592,-0.00230950852319591,-0.00198844725358362,-0.00194700127816242,0.0151895856611174,-0.00250034434040935,-0.00252486827113256,-0.00228289218137926,-0.0017970605723343,-0.00174944739841482,9.67918230183245e-05,-0.00868111600635397,-0.00868111600635397
"x25_dm1",0.000865258511484804,-0.000870038287080039,0.0145002529368954,0.00987622503199751,-0.00175754225378331,0.0135574657174213,0.0326635342568729,-0.00353440738202062,0.00987622503199751,0.471240260921165,0.320599152241983,0.352155083911232,0.302448948129195,0.308015768637506,0.292846241797562,0.115441430114302,0.0672751242412846,0.00915260081886379,0.00955128286978228,0.00955128286978228,-0.0660059294803605,0.0113080915302881,0.018482916464943,0.0301185101797873,0.0334996464059314,0.032850401545297,0.552332499379055,0.34124478981823,0.361973751739971,0.308764901660213,0.316370407294272,0.295541006268167,0.00487560532686862,-0.000134152390574381,0.00656761652586563,-0.00349805703411017,0.00198428153402952,0.0124832261550787,0.0100435365447645,-0.00145812478985213,-0.00283855973588807,-0.00290876056078347,-0.00309740558340817,-0.00238089506143073,1,0.562167194062157,0.544762321180165,0.479105265273126,0.466066842224994,0.439013932801612,0.570371266258576,0.356699757904154,0.383188266008089,0.333779087235081,0.337037116158659,0.31954168165391,0.151819181457187,0.151819181457187
"x25_dm2",0.00418027388527052,-0.000928026649614807,0.0156676770080067,0.00196668101134059,0.00271077897928221,0.011344734540746,0.0337466508817746,0.00238043567084903,0.00196668101134059,0.324328503186598,0.490869040938695,0.301008824755784,0.323675994123674,0.282382408175136,0.284491856312827,0.165336873123054,0.0251343439731868,0.0536258059821579,0.00707889907230787,0.00707889907230787,0.0274874577555793,-0.0674137344511781,-0.000169709352272229,0.0102410281164145,0.0205734610266255,0.0270016136163475,0.29212661082662,0.627774019382931,0.315736525668718,0.348331407193206,0.300604106048031,0.304171267358904,-0.00330856363587744,0.00199416909343705,-0.000565800671851883,-0.00311730093444683,0.00799774555524694,0.0029212157155874,-0.000888389006066216,0.015596968018768,-0.00340701470099119,-0.00283704679500633,-0.00333843484949275,-0.00249743971324592,0.562167194062157,1,0.532369294236525,0.519316580793657,0.460182791272083,0.445235627799022,0.361047620382392,0.567478158678331,0.331259047643275,0.360564895936687,0.31635872768748,0.313023149860165,0.179551297283338,0.179551297283338
"x25_dm3",0.00566399662986304,-9.341956636358e-06,0.012688655257294,0.00328101989871111,0.00276002138180143,0.012633107436041,0.0285214449037048,0.0100121667422994,0.00328101989871111,0.348966703398006,0.338388349806214,0.497087179230854,0.320104978928391,0.340210964102667,0.305310584880635,0.0717033385206161,0.155660098661362,-0.00796495733281815,0.0213564367375515,0.0213564367375515,0.0439769251408995,0.044313014581214,-0.0508740133213761,0.0147576232590321,0.0212156406834986,0.0321384095071975,0.316985603570923,0.331973913832024,0.61792375619776,0.327902680913037,0.357790408302467,0.310916526162173,-0.00312567437344566,-0.00380198429225983,-0.00145000745085077,-0.00291270746629602,0.000755547129544129,0.00866344142970396,0.000912707177046626,-0.00152277643445268,0.014126780791671,-0.00275426091084689,-0.00291877466007545,-0.00230950852319591,0.544762321180165,0.532369294236525,1,0.544224889319104,0.528938288070426,0.474525215423037,0.383856744424819,0.343618662926945,0.582036349044349,0.353675759564456,0.381274818823769,0.333204562161213,0.14821231105328,0.14821231105328
"x25_dm4",0.00943532724320744,-0.000128721761638271,0.00877303243310349,0.00751888331560306,-0.000890716909458962,0.00938214042058426,0.0268071585509576,0.0118987485596035,0.00751888331560306,0.316856326365726,0.368140699676291,0.370326910227549,0.507100424157679,0.33818140865931,0.355410848838506,0.0859765180944753,0.0618635564433097,0.104805190243557,-0.0357359893084922,-0.0357359893084922,0.0508820406650925,0.0495020023267231,0.0468838842940796,-0.0379367017825113,0.0269733807592719,0.0358070056329306,0.264574355514151,0.358658009914068,0.334603078040471,0.620880573264067,0.337314873910342,0.365546019807378,-0.00533383424907612,-0.00368612846010373,-0.00370638775399157,-0.00206534250186715,-0.00216133149443209,0.000735114963893349,-0.000952464946472453,-0.00116233357120685,-0.00290445319072157,0.0106038441325731,-0.00288106881246935,-0.00198844725358362,0.479105265273126,0.519316580793657,0.544224889319104,1,0.551113219240835,0.5415446591318,0.335771036636532,0.372111862962838,0.363791905714053,0.594459278548801,0.371593892931251,0.395668845271186,0.15977847839658,0.15977847839658
"x25_dm5",0.0102404199110733,0.00143387626139507,0.00653329930173264,0.0179877375950384,-0.00418452177437216,0.00810589238520725,0.0196163493576151,0.00817876626572496,0.0179877375950384,0.319763921841157,0.339530059745294,0.390072114633227,0.379708214957515,0.527289558116993,0.355856423341081,0.0724616406456529,0.0742048448608561,0.0250625615935388,0.0829562837950554,0.0829562837950554,0.0535721458662143,0.0639847267266734,0.0576830901482991,0.0550062070281454,-0.0336034249074614,0.0329289369878415,0.267282169280494,0.311854571458956,0.357282230444907,0.346243219267501,0.630320558448281,0.348995930618089,-0.00520169871986201,-0.00174170473860474,-0.00368123660815087,-0.00271948681790278,0.000376838461881638,-0.00175983809495255,-0.000783662710856778,-0.0014443948953401,-0.0026190577049208,-0.00228494837827806,0.0141543761956395,-0.00194700127816242,0.466066842224994,0.460182791272083,0.528938288070426,0.551113219240835,1,0.560942914265528,0.34052131339378,0.334006426187534,0.394783650682471,0.384456156345716,0.615816035256033,0.392344225110655,0.149513291815807,0.149513291815807
"x25_dm6",0.0031684118988949,0.00458823502213376,0.000841465912287765,0.0328310159243385,-0.00599760123886657,0.00169036713470001,0.00413376996782588,0.00996321024403174,0.0328310159243385,0.302557960039017,0.332718646216572,0.357730951686691,0.394858380914129,0.387891182640348,0.538517699878236,0.0767755410070793,0.0611537099003304,0.0389008537849373,0.0148345826490827,0.0148345826490827,0.0608161231103833,0.0651918246720609,0.0659555967504353,0.0599544227861488,0.059298768935821,-0.0246646329429598,0.24163737480905,0.308952158022778,0.309986970421912,0.367327016312291,0.358559236166149,0.632132929536449,-0.00524638867752231,-0.00355996551604777,-0.00336047982129464,-0.00292322620549935,-0.00186464227159357,0.000129334270677246,-0.000958185265771625,-0.00137042325525138,-0.00277651325184466,-0.00195923637318866,-0.00256283336618535,0.0151895856611174,0.439013932801612,0.445235627799022,0.474525215423037,0.5415446591318,0.560942914265528,1,0.318027134278472,0.330071838033818,0.351523836589508,0.411986050995518,0.401156462175113,0.622586031321958,0.153881186169637,0.153881186169637
"x27_dm1",0.0032038995644996,-0.000797110003180407,0.0219723183947089,0.00600539421575522,-0.0039066338314172,0.0127239156218181,0.0395533076484171,0.00641782300188563,0.00600539421575522,0.74015056342997,0.430411564844583,0.466886965903335,0.391939337267033,0.394903034270643,0.36684841499606,0.230794485778179,0.161626086747437,0.0835645558487904,0.0809937257263443,0.0809937257263443,-0.193144372966171,-0.0970199956577139,-0.0763252063166026,-0.054354654847144,-0.0466055867795597,-0.0422197094579897,0.601549051212303,0.359467263566196,0.388551018470572,0.32958589440998,0.341294206550145,0.314845928926314,0.00970289879527826,-0.00246696871288906,0.0068526187477436,-0.00250132349201335,-0.000651609235858369,0.00364592469182341,0.00454400795472364,-0.000920433044654138,-0.00279568207938521,-0.00277390036519641,-0.00325140767007237,-0.00250034434040935,0.570371266258576,0.361047620382392,0.383856744424819,0.335771036636532,0.34052131339378,0.318027134278472,1,0.552922050194651,0.573101752606149,0.49232357210547,0.48674656497545,0.449225759515117,0.174892979625013,0.174892979625013
"x27_dm2",0.00357329556552852,-4.75551080736568e-05,0.0262264593945326,-0.00314799199114529,0.00120030802154783,0.0112785190771481,0.0410459567815903,0.013934604361081,-0.00314799199114529,0.442323236927862,0.776783325330653,0.414935294863114,0.446126867977184,0.376260408507979,0.375132516746487,0.207532143513245,0.145368382594481,0.138475440041508,0.0757078403827232,0.0757078403827232,-0.0383688423449748,-0.19346423086552,-0.101470374180116,-0.0827201785506851,-0.0615976006568874,-0.048386872162292,0.307953814271441,0.680735933031099,0.329434559338816,0.381636910831171,0.325429031629097,0.33254560199532,-0.00511848449355688,0.00385359363989047,-0.00314271916314156,0.000583034929587835,-0.00362714637742741,0.00110257917403818,-4.15267297866131e-06,0.00277003666332554,-0.00328800005532621,-0.00245986911343911,-0.00345050039207697,-0.00252486827113256,0.356699757904154,0.567478158678331,0.343618662926945,0.372111862962838,0.334006426187534,0.330071838033818,0.552922050194651,1,0.527585975538215,0.557779035467991,0.476976898847385,0.466677555406753,0.225217174985177,0.225217174985177
"x27_dm3",0.00564452008269866,-0.00137421288027433,0.0218528063479737,-0.00310440374973862,-0.000584140680222345,0.0139215586385489,0.036496016207937,0.0160090954463014,-0.00310440374973862,0.467845194263859,0.460068247976121,0.775009675666908,0.438671528830556,0.46096017006835,0.392902331332951,0.141941989149826,0.198377855205532,0.110421072669252,0.106096162171276,0.106096162171276,-0.0113271294059563,-0.0253057674504142,-0.172991287731903,-0.0862793030406028,-0.0666416730891049,-0.0476248757446151,0.345133326224906,0.347774233367158,0.671671170359819,0.349076747306795,0.394531130219173,0.336435058584393,-0.000979385472329282,-0.000767998407129621,0.00574555983998922,-0.00015500852318801,-0.000473498074461427,-0.00108213349904893,0.000502104223337879,-0.000889796382464835,-0.000155110050497872,-0.00230325177422435,-0.00285193385495388,-0.00228289218137926,0.383188266008089,0.331259047643275,0.582036349044349,0.363791905714053,0.394783650682471,0.351523836589508,0.573101752606149,0.527585975538215,1,0.551718529300334,0.573631801549651,0.488962706670756,0.181277650227839,0.181277650227839
"x27_dm4",0.00654403527505859,0.00216003277477815,0.0195135258553858,0.00275149107393736,-0.00610194601867583,0.0128651048524994,0.0321074273706729,0.0180022757524052,0.00275149107393736,0.407741375513945,0.489779266582941,0.499752994943714,0.78230066921877,0.459001386383697,0.474645873363076,0.164578278904043,0.128450792238726,0.149569377269399,0.0787402297609818,0.0787402297609818,0.00323076709112907,-0.0110872086576223,-0.0264679699152398,-0.158420178710499,-0.0708336450233201,-0.0478491270876259,0.282980517761886,0.387048012518473,0.35402472953956,0.672752056240414,0.363312717529028,0.404490175389919,-0.00549856185303752,-0.00350123964298179,-0.00295435090691126,0.00948155958781185,0.00158668688212491,0.000848811619989489,-0.000162182370629442,-0.000421008476171527,-0.00260199398011359,0.00133530758178654,-0.00273247105936606,-0.0017970605723343,0.333779087235081,0.360564895936687,0.353675759564456,0.594459278548801,0.384456156345716,0.411986050995518,0.49232357210547,0.557779035467991,0.551718529300334,1,0.563940773253669,0.582619448074671,0.188631232696231,0.188631232696231
"x27_dm5",0.00453194574061311,0.00198356566892226,0.0182514104230795,0.0179189042946922,-0.00876191295164775,0.0136259914531162,0.0219238727378907,0.0192601965340514,0.0179189042946922,0.405181426988641,0.4273414522053,0.511183029356467,0.506005656559064,0.790363293983292,0.464398660717346,0.139447262287474,0.142841566563098,0.0826749509302856,0.117278105297358,0.117278105297358,0.0100015302124275,0.0203710785247154,0.00293953307446781,-0.0097762142175614,-0.145021695633059,-0.0576720838561094,0.285905632325076,0.325516132138141,0.386603147341298,0.368516811646345,0.680896120778165,0.373391208427132,-0.00287807700723559,0.000448216557250203,-0.00343437364141558,0.000236669137278025,0.00691091857491741,-0.000250031945902951,-2.61076551132959e-05,-0.000965866895871306,-0.00229677120146999,-0.00170257825220084,-0.000762185990132384,-0.00174944739841482,0.337037116158659,0.31635872768748,0.381274818823769,0.371593892931251,0.615816035256033,0.401156462175113,0.48674656497545,0.476976898847385,0.573631801549651,0.563940773253669,1,0.568103955101758,0.176580140591856,0.176580140591856
"x27_dm6",0.000998383561465257,0.00334657693496351,0.0137762517294515,0.0317889089049225,-0.0105821866364117,0.0107004721784502,0.00919392445891119,0.0167584565240267,0.0317889089049225,0.376862651969076,0.414686694713319,0.445855031059882,0.51248339450678,0.504869123375388,0.793562553469978,0.139043333766442,0.123140035971434,0.100880070719221,0.0650710106512902,0.0650710106512902,0.0258724500802709,0.0254114119638318,0.0276335245712456,0.0124893949036836,-0.00125233588445604,-0.130653222422339,0.258959246643308,0.320217921832006,0.32276121345537,0.395595712619844,0.379391852504837,0.68542235917216,0.00303838624330344,-0.0034301778587486,-0.00364033698181851,-0.00208309238801651,-0.00401492897667859,0.00687546177858231,-0.000309301719654196,-0.000928422625650634,-0.00266604383384499,-0.00148580417574225,-0.00242755646569223,9.67918230183245e-05,0.31954168165391,0.313023149860165,0.333204562161213,0.395668845271186,0.392344225110655,0.622586031321958,0.449225759515117,0.466677555406753,0.488962706670756,0.582619448074671,0.568103955101758,1,0.183275612314228,0.183275612314228
"x28_1",0.0166692076935342,0.00740862067603478,0.0514154918696408,-0.0561815037437135,0.0101484452095351,0.0110438776591991,0.0621238653537741,0.00786674149636627,-0.0561815037437135,0.308718109789003,0.336749127002241,0.286212589319117,0.277590651089849,0.254400568936328,0.258036032054764,0.147893294065764,0.0490624039467757,0.0588170807192732,0.0112835191237907,0.0112835191237907,0.213899403946145,0.185077649391774,0.165255289185638,0.154216779940602,0.138967795205631,0.124424263532184,0.0697838543612657,0.127794684844817,0.0964735152153568,0.112425106227985,0.105552965981664,0.114058349648501,0.00146759773061799,-0.00054607256317993,0.00225702654319456,0.00288212556844797,0.00341758252342632,0.00356581863043299,-0.00983231416131823,-0.00954794358118428,-0.0122200038381196,-0.0124708300852414,-0.0107673538700651,-0.00868111600635397,0.151819181457187,0.179551297283338,0.14821231105328,0.15977847839658,0.149513291815807,0.153881186169637,0.174892979625013,0.225217174985177,0.181277650227839,0.188631232696231,0.176580140591856,0.183275612314228,1,1
"x28_2",0.0166692076935342,0.00740862067603478,0.0514154918696408,-0.0561815037437135,0.0101484452095351,0.0110438776591991,0.0621238653537741,0.00786674149636627,-0.0561815037437135,0.308718109789003,0.336749127002241,0.286212589319117,0.277590651089849,0.254400568936328,0.258036032054764,0.147893294065764,0.0490624039467757,0.0588170807192732,0.0112835191237907,0.0112835191237907,0.213899403946145,0.185077649391774,0.165255289185638,0.154216779940602,0.138967795205631,0.124424263532184,0.0697838543612657,0.127794684844817,0.0964735152153568,0.112425106227985,0.105552965981664,0.114058349648501,0.00146759773061799,-0.00054607256317993,0.00225702654319456,0.00288212556844797,0.00341758252342632,0.00356581863043299,-0.00983231416131823,-0.00954794358118428,-0.0122200038381196,-0.0124708300852414,-0.0107673538700651,-0.00868111600635397,0.151819181457187,0.179551297283338,0.14821231105328,0.15977847839658,0.149513291815807,0.153881186169637,0.174892979625013,0.225217174985177,0.181277650227839,0.188631232696231,0.176580140591856,0.183275612314228,1,1
